time(s);clutchPressed;brakePressed;steeringWheelButtons;shiftLeverPos;engineTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;
964.01;0;0;0;0;4E;2F;30;2F;2F;30;536;1BD;9.7;26.3;-20.5;14.5;5.5;77.1;-0.0000;0.0115;
964.26;0;0;0;0;4E;2F;2F;2F;2F;2F;533;1BB;9.6;26.6;-9.5;14.5;5.5;77.1;0.1581;0.0115;
964.51;0;0;0;0;4E;2E;2E;2E;2F;2F;529;1BB;9.7;26.9;11.5;14.5;5.5;77.1;0.0118;0.0110;
964.76;0;0;0;0;4E;2E;2E;2E;2E;2E;513;1BB;9.7;26.9;-12.5;14.5;5.5;77.1;-0.0000;0.0094;
965.01;0;0;0;0;4E;2E;2E;2D;2E;2E;50D;1BB;9.6;26.9;-24.0;14.5;5.5;77.1;-0.0000;-0.0055;
965.26;0;0;0;0;4E;2D;2D;2D;2D;2D;502;1BB;9.7;27.3;-25.5;14.5;5.5;77.1;-0.0000;-0.0085;
965.51;0;0;0;0;4E;2D;2D;2D;2D;2D;4F2;1BB;9.7;27.3;-25.5;14.5;5.5;77.1;-0.0000;-0.0131;
965.76;0;0;0;0;4E;2C;2C;2C;2C;2C;4E6;1BB;10.0;27.5;-25.5;14.5;5.5;77.1;-0.0000;-0.0181;
966.01;0;0;0;0;4E;2C;2C;2C;2C;2C;4D8;1BB;10.0;27.5;-25.0;14.5;5.5;77.1;-0.0000;-0.0220;
966.26;0;0;0;0;4E;2B;2B;2B;2B;2B;4CD;1BB;10.2;27.3;-25.0;14.5;5.5;77.1;-0.0000;-0.0220;
966.51;0;0;0;0;4E;2B;2B;2B;2B;2B;4BA;1BB;10.3;27.6;-25.0;14.5;5.5;77.1;-0.0000;-0.0220;
966.76;0;0;0;0;4E;2A;2A;2A;2A;2A;4B3;1BB;10.3;27.6;-25.0;14.5;5.5;77.1;-0.0000;-0.0250;
967.01;1;0;0;0;4E;2A;2A;2A;2A;2A;461;1BB;10.5;27.8;-24.5;14.5;5.5;77.1;-0.0000;-0.0466;
967.26;1;0;0;0;4E;2A;29;2A;29;2A;3BD;1BB;10.8;27.4;-24.0;14.5;5.5;77.1;-0.0000;-0.0481;
967.51;1;0;0;0;4E;2A;29;29;29;29;36C;1BB;10.8;27.4;7.5;14.5;5.5;77.1;-0.0039;-0.0492;
967.76;1;0;0;0;4E;29;28;29;28;29;3A8;1BB;11.0;27.0;0.0;14.5;5.5;77.1;-0.0000;-0.0502;
968.01;1;0;0;0;4E;28;28;28;28;28;4DE;1BB;11.0;27.0;-25.0;14.5;5.5;77.1;0.0118;-0.0542;
968.27;1;0;0;0;4E;27;27;27;27;27;5F8;1BB;11.3;26.8;-18.5;14.5;5.5;77.1;0.0553;-0.0615;
968.52;1;0;0;0;4E;27;26;27;26;27;5FF;1BB;11.3;26.8;-2.0;14.5;5.5;77.1;0.1027;-0.0682;
968.77;0;0;0;0;4E;27;26;27;26;26;602;1BB;11.7;26.2;17.5;14.5;5.5;77.1;0.1699;-0.0784;
969.02;0;0;0;0;4E;27;26;26;25;26;5ED;1BB;11.8;25.0;31.5;14.5;5.5;77.1;0.2174;-0.1030;
969.27;0;0;0;0;4E;27;26;26;26;26;5F5;1BB;11.8;25.0;47.0;14.5;5.5;77.1;0.2530;-0.1066;
969.52;0;0;0;0;4E;27;26;27;26;26;5F5;1BB;11.8;24.3;80.0;14.5;5.5;77.1;0.3123;-0.1073;
969.77;0;0;0;0;4E;27;26;27;26;26;5FF;1BB;11.8;24.3;102.0;14.5;5.5;77.1;0.3321;-0.1070;
970.02;0;0;0;0;4E;28;26;27;26;27;615;1BB;12.0;23.0;126.5;14.5;5.5;77.1;0.3479;-0.0908;
970.27;0;0;0;0;4E;28;27;28;27;27;622;1BB;11.6;22.3;137.0;14.5;5.5;77.1;0.3637;-0.0766;
970.52;0;0;0;0;4E;28;28;28;28;28;63A;1BB;11.6;22.3;150.0;14.5;5.5;77.1;0.3716;-0.0566;
970.77;0;0;0;0;4E;29;29;29;29;29;656;1BB;11.3;21.6;152.5;14.5;5.5;77.1;0.3756;-0.0431;
971.02;0;0;0;0;4E;29;29;29;29;29;670;1BB;11.1;20.8;157.0;14.5;5.5;77.1;0.3756;-0.0293;
971.27;0;0;0;0;4E;2A;2A;2A;2A;2A;689;1BB;11.1;20.8;159.0;14.5;5.5;77.1;0.3795;-0.0145;
971.52;0;0;0;0;4E;2B;2B;2B;2B;2B;6AE;1BB;10.7;20.8;162.0;14.5;5.5;77.1;0.3874;0.0024;
971.77;0;0;0;0;4E;2C;2C;2C;2C;2C;6CB;1BB;10.7;20.8;164.5;14.5;5.5;77.1;0.3953;0.0134;
972.02;0;0;0;0;4E;2C;2C;2C;2C;2C;6E9;1BB;10.2;20.9;169.5;14.5;5.5;77.1;0.3953;0.0191;
972.27;0;0;0;0;4E;2D;2D;2D;2D;2D;700;1BB;10.2;20.9;170.0;14.5;5.5;77.1;0.3914;0.0194;
972.52;0;0;0;0;4E;2E;2E;2E;2E;2E;728;1BB;9.7;21.4;164.0;14.5;5.5;77.1;0.3795;0.0191;
972.77;0;0;0;0;4E;2E;2F;2F;2F;2F;73C;1BB;9.7;21.4;158.5;14.5;5.5;77.1;0.3676;0.0169;
973.02;0;0;0;0;4E;2F;30;30;2F;2F;764;1BB;8.8;21.0;151.0;14.5;5.5;77.1;0.3637;0.0066;
973.29;0;0;0;0;4E;30;30;30;30;30;77F;1BB;8.3;21.9;147.0;14.5;5.5;77.1;0.3518;0.0059;
973.54;0;0;0;0;4E;31;31;31;31;31;747;1BB;8.3;21.9;34.0;14.5;5.5;77.1;-0.0000;0.0053;
973.79;1;0;0;0;4E;30;30;30;30;30;6BD;1BB;8.0;22.3;-26.0;14.5;5.5;77.1;-0.0000;0.0027;
974.04;1;0;0;0;4E;30;30;30;30;30;60C;1BB;7.9;23.2;-26.5;14.5;5.5;77.1;-0.0000;-0.0034;
974.29;1;0;0;0;4E;30;30;30;30;30;524;1BB;7.9;23.2;113.0;14.5;5.5;77.1;0.3202;-0.0039;
974.54;0;0;0;0;4E;30;30;30;30;30;54B;1BB;8.1;24.3;136.0;14.5;5.5;77.1;0.3677;-0.0042;
974.79;0;0;0;0;4E;30;30;30;30;30;54C;1BB;8.1;24.3;148.5;14.5;5.5;77.1;0.3479;-0.0044;
975.04;0;0;0;0;4E;30;30;30;30;30;551;1BB;8.1;24.5;143.5;14.5;5.5;77.1;0.3400;-0.0027;
975.29;0;0;0;0;4E;31;31;30;30;30;55F;1BB;8.1;24.8;136.0;14.5;5.5;77.1;0.3321;-0.0027;
975.54;0;0;0;0;4E;31;31;30;30;31;55D;1BB;8.1;24.8;130.5;14.5;5.5;77.1;0.3123;-0.0023;
975.79;0;0;0;0;4E;31;31;31;31;31;553;1BB;8.2;24.7;72.5;14.5;5.5;77.1;0.1897;-0.0056;
976.04;0;0;0;0;4E;30;30;30;30;30;54C;1BB;8.5;24.9;3.5;14.5;5.5;77.1;-0.0000;-0.0123;
976.29;0;0;0;0;4E;30;30;30;30;30;540;1BB;8.5;24.9;-18.5;14.5;5.5;77.1;-0.0000;-0.0130;
976.54;0;0;0;0;4E;2F;2F;2F;2F;30;534;1BB;8.5;24.9;-25.0;14.5;5.5;77.1;-0.0000;-0.0127;
976.79;0;0;0;0;4E;2F;2F;2F;2E;2F;52C;1BB;9.0;24.2;2.5;14.5;5.5;77.1;0.2055;-0.0102;
977.04;0;0;0;0;4E;2E;2E;2E;2E;2E;53C;1BB;9.5;24.4;35.0;14.5;5.5;77.1;0.2411;0.0106;
977.29;0;0;0;0;4E;2E;2E;2E;2E;2E;51B;1BB;9.5;24.4;65.0;14.5;5.5;77.1;0.2490;0.0245;
977.54;0;0;0;0;4E;2E;2E;2E;2E;2E;51A;1BB;9.9;24.5;74.0;14.5;5.5;77.1;0.2490;0.0453;
977.79;0;0;0;0;4E;2D;2E;2D;2E;2E;516;1BB;9.9;24.5;79.5;14.5;5.5;77.1;0.2569;0.0679;
978.04;0;0;0;0;4E;2D;2F;2D;2E;2E;517;1BB;9.8;24.8;84.0;14.5;5.5;77.1;0.2648;0.0901;
978.30;0;0;0;0;4E;2D;2E;2D;2E;2E;519;1BB;9.2;26.2;87.0;14.5;5.5;77.1;0.2648;0.0956;
978.55;0;0;0;0;4E;2D;2E;2D;2E;2E;513;1BB;9.2;26.2;86.5;14.5;5.5;77.1;0.2648;0.1022;
978.80;0;0;0;0;4E;2D;2F;2D;2E;2E;514;1BB;8.7;27.0;86.5;14.5;5.5;77.1;0.2648;0.1022;
979.05;0;0;0;0;4E;2D;2E;2D;2E;2E;518;1BB;8.6;28.3;86.0;14.5;5.5;77.1;0.2648;0.1013;
979.30;0;0;0;0;4E;2D;2F;2E;2F;2E;51E;1BB;8.6;28.3;85.5;14.5;5.5;77.1;0.2609;0.1011;
979.55;0;0;0;0;4E;2E;2F;2E;2F;2F;527;1BB;8.3;30.1;86.5;14.5;5.5;77.1;0.2648;0.0979;
979.80;0;0;0;0;4E;2F;30;2F;30;2F;53A;1BB;8.3;30.1;88.5;14.5;5.5;77.1;0.2648;0.0565;
980.05;0;0;0;0;4E;2F;30;2F;30;30;547;1BB;8.0;31.4;87.0;14.5;5.5;77.1;0.2648;0.0289;
980.30;0;0;0;0;4E;30;30;30;30;30;558;1BB;7.8;31.6;86.5;14.5;5.5;77.1;0.2648;-0.0041;
980.55;0;0;0;0;4E;31;30;31;30;31;55F;1BB;7.8;31.6;86.5;14.5;5.5;77.1;0.2609;-0.0298;
980.80;0;0;0;0;4E;31;31;31;31;31;56B;1BB;7.8;31.6;86.0;14.5;5.5;77.1;0.2648;-0.0467;
981.05;0;0;0;0;4E;32;31;31;31;31;574;1BB;7.5;31.3;87.0;14.5;5.5;77.1;0.2648;-0.0473;
981.30;0;0;0;0;4E;32;31;32;31;32;578;1BB;7.4;30.8;88.5;14.5;5.5;77.1;0.2648;-0.0471;
981.55;0;0;0;0;4E;32;31;32;31;32;57C;1BB;7.4;30.8;87.0;14.5;5.5;77.1;0.2648;-0.0460;
981.80;0;0;0;0;4E;32;31;32;32;32;580;1BB;7.4;30.4;87.0;14.5;5.5;77.1;0.2648;-0.0360;
982.05;0;0;0;0;4E;32;32;32;32;32;583;1BB;7.7;29.7;85.0;14.5;5.5;77.1;0.2530;-0.0247;
982.30;0;0;0;0;4E;32;32;32;32;32;56B;1BB;7.7;29.7;-2.5;14.5;5.5;77.1;-0.0000;-0.0147;
982.55;0;0;0;0;4E;32;32;31;31;32;56C;1BB;8.2;27.8;-16.0;14.5;5.5;77.1;-0.0000;-0.0087;
982.80;0;0;0;0;4E;31;31;31;31;31;565;1BB;8.2;27.8;-26.5;14.5;5.5;77.1;-0.0000;-0.0044;
983.05;0;0;0;0;4E;31;31;31;31;31;571;1BB;8.5;27.3;17.0;14.5;5.5;77.1;0.2213;0.0005;
983.31;0;0;0;0;4E;30;30;30;30;31;55D;1BB;8.9;26.5;56.5;14.5;5.5;77.1;0.2292;0.0027;
983.56;0;0;0;0;4E;31;31;31;31;31;566;1BB;8.9;26.5;61.0;14.5;5.5;77.1;0.2292;0.0021;
983.81;0;0;0;0;4E;31;31;31;31;31;567;1BB;9.3;24.5;63.0;14.5;5.5;77.1;0.2253;0.0010;
984.06;0;0;0;0;4E;31;31;31;31;31;56E;1BB;9.5;23.8;68.5;14.5;5.5;77.1;0.2451;0.0014;
984.31;0;0;0;0;4E;31;31;31;31;31;575;1BB;9.5;23.8;72.0;14.5;5.5;77.1;0.2411;0.0016;
984.56;0;0;0;0;4E;32;32;32;32;32;57F;1BB;9.8;23.7;68.5;14.5;5.5;77.1;0.2332;0.0007;
984.81;0;0;0;0;4E;32;32;32;32;32;583;1BB;9.8;23.7;61.5;14.5;5.5;77.1;0.2213;-0.0044;
985.06;0;0;0;0;4E;32;32;32;32;32;58B;1BB;9.9;24.2;57.0;14.5;5.5;77.1;0.2134;-0.0094;
985.31;0;0;0;0;4E;32;32;32;32;32;58F;1BB;9.9;24.2;50.0;14.5;5.5;77.1;0.1976;-0.0115;
985.56;0;0;0;0;4E;32;32;32;32;33;58F;1BB;9.6;24.8;46.0;14.5;5.5;77.1;0.1936;-0.0166;
985.81;0;0;0;0;4E;33;33;32;32;33;596;1BB;9.6;24.8;42.0;14.5;5.5;77.1;0.1897;-0.0204;
986.06;0;0;0;0;4E;33;32;32;32;33;593;1BB;9.6;25.0;40.0;14.5;5.5;77.1;0.1818;-0.0197;
986.31;0;0;0;0;4E;32;32;32;32;32;588;1BB;9.7;25.3;40.0;14.5;5.5;77.1;0.1857;-0.0188;
986.56;0;0;0;0;4E;32;32;32;32;32;58C;1BB;9.7;25.3;41.0;14.5;5.5;77.1;0.1897;-0.0183;
986.81;0;0;0;0;4E;32;32;32;32;32;587;1BB;9.7;25.8;44.0;14.5;5.5;77.1;0.1976;-0.0158;
987.06;0;0;0;0;4E;32;32;32;32;32;584;1BB;9.6;25.0;47.0;14.5;5.5;77.1;0.2016;-0.0140;
987.31;0;0;0;0;4E;32;32;32;32;32;583;1BB;9.6;25.0;49.5;14.5;5.5;77.1;0.2055;-0.0115;
987.56;0;0;0;0;4E;32;32;32;32;32;582;1BB;9.6;24.7;50.5;14.5;5.5;77.1;0.2095;-0.0078;
987.81;0;0;0;0;4E;32;31;32;32;32;57D;1BB;9.6;24.7;53.0;14.5;5.5;77.1;0.2134;-0.0031;
988.06;0;0;0;0;4E;32;32;32;32;32;57D;1BB;9.6;25.1;55.0;14.5;5.5;77.1;0.2174;-0.0021;
988.32;0;0;0;0;4E;32;32;31;32;32;57B;1BB;9.8;25.0;57.0;14.5;5.5;77.1;0.2213;-0.0009;
988.57;0;0;0;0;4E;31;32;31;31;32;57A;1BB;9.8;25.0;59.0;14.5;5.5;77.1;0.2213;0.0009;
988.82;0;0;0;0;4E;31;31;31;31;32;576;1BB;9.6;24.7;61.5;14.5;5.5;77.1;0.2253;0.0031;
989.07;0;0;0;0;4E;31;31;31;31;32;57A;1BB;9.6;24.7;62.0;14.5;5.5;77.1;0.2292;0.0034;
989.32;0;0;0;0;4E;31;31;31;31;32;573;1BB;9.7;24.9;64.0;14.5;5.5;77.1;0.2292;0.0041;
989.57;0;0;0;0;4E;31;31;31;31;32;574;1BB;9.7;24.9;65.5;14.5;5.5;77.1;0.2332;0.0044;
989.82;0;0;0;0;4E;31;31;31;31;31;576;1BB;9.8;24.9;67.5;14.5;5.5;77.1;0.2371;0.0046;
990.07;0;0;0;0;4E;31;31;31;31;31;573;1BB;9.7;24.6;69.0;14.5;5.5;77.1;0.2371;0.0049;
990.32;0;0;0;0;4E;31;31;31;31;31;573;1BB;9.7;24.6;70.5;14.5;5.5;77.1;0.2411;0.0051;
990.57;0;0;0;0;4E;31;31;31;31;32;576;1BB;9.6;25.0;70.5;14.5;5.5;77.1;0.2411;0.0053;
990.82;0;0;0;0;4E;31;31;31;31;31;575;1BB;9.5;25.0;71.5;14.5;5.5;77.1;0.2411;0.0059;
991.07;0;0;0;0;4E;31;31;31;31;31;571;1BB;9.5;25.0;73.0;14.5;5.5;77.1;0.2451;0.0053;
991.32;0;0;0;0;4E;31;31;31;31;31;573;1BB;9.5;25.0;75.0;14.5;5.5;77.1;0.2451;0.0049;
991.57;0;0;0;0;4E;31;31;31;31;31;574;1BB;9.5;25.0;76.0;14.5;5.5;77.1;0.2490;0.0049;
991.82;0;0;0;0;4E;31;31;31;31;31;573;1BB;9.4;25.2;77.0;14.5;5.5;77.1;0.2490;0.0042;
992.07;0;0;0;0;4E;31;31;31;31;31;574;1BA;9.3;25.2;77.5;14.5;5.5;77.1;0.2490;0.0035;
992.32;0;0;0;0;4E;31;31;31;31;31;575;1BA;9.3;25.2;78.5;14.5;5.5;77.1;0.2530;0.0017;
992.57;0;0;0;0;4E;31;32;31;31;32;578;1BA;9.3;24.9;79.0;14.5;5.5;77.1;0.2530;0.0009;
992.82;0;0;0;0;4E;31;31;31;31;32;573;1BA;9.2;25.2;78.5;14.5;5.5;77.1;0.2490;-0.0003;
993.07;0;0;0;0;4E;31;31;31;31;31;575;1BA;9.2;25.2;79.0;14.5;5.5;77.1;0.2530;-0.0005;
993.34;0;0;0;0;4E;31;31;31;31;32;579;1BA;9.2;25.2;80.0;14.5;5.5;77.1;0.2530;-0.0007;
993.59;0;0;0;0;4E;31;31;31;31;32;575;1BA;9.2;24.9;80.5;14.5;5.5;77.1;0.2530;-0.0002;
993.84;0;0;0;0;4E;31;31;31;31;32;576;1BA;9.2;24.6;81.0;14.5;5.5;77.1;0.2530;0.0009;
994.09;0;0;0;0;4E;31;31;31;31;31;575;1BA;9.2;24.6;82.0;14.5;5.5;77.1;0.2569;0.0016;
994.34;0;0;0;0;4E;31;32;31;31;32;577;1BA;9.2;25.0;82.5;14.5;5.5;77.1;0.2569;0.0017;
994.59;0;0;0;0;4E;31;32;31;31;32;579;1BA;9.2;25.0;82.5;14.5;5.5;77.1;0.2569;0.0021;
994.84;0;0;0;0;4E;31;31;31;32;32;579;1BA;9.1;24.8;82.5;14.5;5.5;77.1;0.2569;0.0028;
995.09;0;0;0;0;4E;32;32;31;32;32;57C;1BA;9.1;24.6;83.0;14.5;5.5;77.1;0.2569;0.0035;
995.34;0;0;0;0;4E;31;31;31;31;32;579;1BA;9.1;24.6;82.5;14.5;5.5;77.1;0.2569;0.0059;
995.59;0;0;0;0;4E;31;32;31;31;32;57B;1BA;9.1;24.9;82.5;14.5;5.5;77.1;0.2569;0.0066;
995.84;0;0;0;0;4E;31;32;31;32;32;57E;1BA;9.1;24.8;82.0;14.5;5.5;77.1;0.2569;0.0066;
996.09;0;0;0;0;4E;32;31;32;32;32;57F;1BA;9.1;24.8;82.5;14.5;5.5;77.1;0.2569;0.0063;
996.34;0;0;0;0;4E;32;31;32;32;32;57E;1BA;9.1;24.6;82.0;14.5;5.5;77.1;0.2569;0.0062;
996.59;0;0;0;0;4E;32;32;32;32;32;580;1BA;9.1;24.6;80.0;14.5;5.5;77.1;0.2530;0.0053;
996.84;0;0;0;0;4E;32;32;32;32;32;581;1BA;9.1;24.8;79.0;14.5;5.5;77.1;0.2490;0.0049;
997.09;0;0;0;0;4E;32;32;32;32;32;57E;1BA;9.0;25.0;78.5;14.5;5.5;77.1;0.2490;0.0049;
997.34;0;0;0;0;4E;32;32;32;32;32;585;1BA;9.0;25.0;78.0;14.5;5.5;77.1;0.2490;0.0046;
997.59;0;0;0;0;4E;32;32;32;32;32;584;1BA;9.0;25.0;77.0;14.5;5.5;77.1;0.2490;0.0044;
997.84;0;0;0;0;4E;32;32;32;32;32;586;1BA;8.9;24.8;77.0;14.5;5.5;77.1;0.2490;0.0039;
998.09;0;0;0;0;4E;32;32;32;32;32;589;1BA;8.9;25.2;75.5;14.5;5.5;77.1;0.2451;0.0030;
998.35;0;0;0;0;4E;32;32;32;32;32;588;1BA;8.9;25.2;75.0;14.5;5.5;77.1;0.2451;0.0030;
998.60;0;0;0;0;4E;32;32;32;32;32;58A;1BA;8.9;25.2;74.0;14.5;5.5;77.1;0.2451;0.0080;
998.85;0;0;0;0;4E;32;32;32;32;32;588;1BA;8.9;25.2;74.0;14.5;5.5;77.1;0.2451;0.0085;
999.10;0;0;0;0;4E;32;32;32;32;32;58C;1BA;8.9;25.2;74.0;14.5;5.5;77.1;0.2451;0.0101;
999.35;0;0;0;0;4E;32;32;32;32;32;588;1BA;8.8;25.6;73.5;14.5;5.5;77.1;0.2451;0.0115;
999.60;0;0;0;0;4E;32;32;32;32;32;589;1BA;8.8;25.6;73.0;14.5;5.5;77.1;0.2411;0.0112;
999.85;0;0;0;0;4E;32;32;32;32;32;58A;1BA;8.7;25.7;72.0;14.5;5.5;77.1;0.2411;0.0124;
1000.10;0;0;0;0;4E;32;32;32;32;32;584;1BA;8.6;25.8;73.5;14.5;5.5;77.1;0.2451;0.0138;
1000.35;0;0;0;0;4E;32;32;32;32;32;58B;1BA;8.6;25.8;72.5;14.5;5.5;77.1;0.2411;0.0133;
1000.60;0;0;0;0;4E;32;32;32;32;32;588;1BA;8.6;26.1;72.5;14.5;5.5;77.1;0.2411;0.0080;
1000.85;0;0;0;0;4E;32;32;32;32;32;58D;1BA;8.5;26.2;71.0;14.5;5.5;77.1;0.2411;0.0088;
1001.10;0;0;0;0;4E;32;32;32;32;32;58B;1BA;8.5;26.2;71.0;14.5;5.5;77.1;0.2411;0.0105;
1001.35;0;0;0;0;4E;32;32;32;32;32;58C;1BA;8.5;26.0;71.5;14.5;5.5;77.1;0.2411;0.0127;
1001.60;0;0;0;0;4E;32;32;32;32;32;58C;1BA;8.5;26.0;71.0;14.5;5.5;77.1;0.2371;0.0127;
1001.85;0;0;0;0;4E;32;32;32;32;32;58D;1BA;8.5;26.2;70.0;14.5;5.5;77.1;0.2371;0.0112;
1002.10;0;0;0;0;4E;32;32;32;32;32;58F;1BA;8.5;26.2;69.0;14.5;5.5;77.1;0.2371;0.0098;
1002.35;0;0;0;0;4E;32;32;32;32;32;58E;1BA;8.4;26.3;68.0;14.5;5.5;77.1;0.2332;0.0088;
1002.60;0;0;0;0;4E;32;32;32;32;32;591;1BA;8.4;26.3;66.0;14.5;5.5;77.1;0.2292;0.0056;
1002.85;0;0;0;0;4E;32;33;32;32;33;592;1BA;8.3;26.1;65.0;14.5;5.5;77.1;0.2292;0.0021;
1003.10;0;0;0;0;4E;33;33;32;32;33;592;1BA;8.4;26.2;58.0;14.5;5.5;77.1;0.2016;-0.0005;
1003.36;0;0;0;0;4E;32;32;32;32;33;58E;1BA;8.4;26.2;30.5;14.5;5.5;77.1;0.3083;-0.0016;
1003.61;0;0;0;0;4E;32;32;32;32;33;5AB;1BA;8.4;26.0;158.5;14.5;5.5;77.1;0.5021;-0.0007;
1003.86;0;0;0;0;4E;33;33;33;33;33;5A9;1BA;8.5;25.6;213.0;14.5;5.5;77.1;0.5653;-0.0003;
1004.11;0;0;0;0;4E;34;34;34;34;34;5C2;1BA;8.5;25.6;251.5;14.5;5.5;77.1;0.6286;-0.0002;
1004.36;0;0;0;0;4F;35;35;35;35;35;5D3;1BA;8.4;25.1;270.0;14.5;5.5;77.1;0.6641;0.0000;
1004.61;0;0;0;0;4F;36;36;36;36;36;5FA;1BA;8.4;25.1;291.5;14.5;5.5;77.1;0.6997;0.0003;
1004.86;0;0;0;0;4F;37;37;37;37;37;615;1BA;8.0;24.9;312.0;14.5;5.5;77.1;0.7156;0.0012;
1005.11;0;0;0;0;4F;38;38;38;38;38;641;1BA;7.7;24.1;339.5;14.5;5.5;77.1;0.8025;0.0027;
1005.36;0;0;0;0;4F;3A;3A;3A;3A;3A;65A;1BA;7.7;24.1;353.5;14.5;5.5;77.1;0.9211;0.0028;
1005.61;0;0;0;0;4F;3B;3B;3B;3B;3B;693;1BA;7.5;23.8;361.5;14.5;5.5;77.1;1.0001;-0.0044;
1005.86;0;0;0;0;4F;3D;3D;3D;3D;3D;6B2;1BA;7.5;23.8;366.0;14.5;5.5;77.1;1.0001;-0.0080;
1006.11;0;0;0;0;4F;3F;3E;3F;3E;3F;6F0;1BA;7.0;23.2;374.0;14.5;5.5;77.1;1.0001;-0.0071;
1006.36;0;0;0;0;4F;41;40;41;41;41;717;1BA;7.0;23.2;375.0;14.5;5.5;77.1;1.0001;-0.0055;
1006.61;0;0;0;0;4F;42;42;42;42;42;752;1BA;6.5;22.3;375.5;14.5;5.5;77.1;1.0001;-0.0044;
1006.86;0;0;0;0;4F;44;44;44;44;44;77B;1BA;6.1;21.9;377.0;14.5;5.5;77.1;1.0001;-0.0034;
1007.11;0;0;0;0;4F;46;46;46;46;46;7B8;1BA;6.1;21.9;378.0;14.5;5.5;77.1;1.0001;0.0003;
1007.36;0;0;0;0;4F;48;48;48;48;48;7E0;1BA;5.7;21.4;379.0;14.5;5.5;77.1;1.0001;0.0027;
1007.61;0;0;0;0;4F;49;49;49;49;49;81A;1BA;5.7;21.4;379.5;14.5;5.5;77.1;1.0001;0.0049;
1007.86;0;0;0;0;4F;4B;4B;4B;4B;4B;83F;1BA;5.1;20.7;379.5;14.5;5.5;77.1;1.0001;0.0044;
1008.11;0;0;0;0;4F;4D;4D;4D;4D;4D;87D;1BA;4.5;20.7;380.5;14.5;5.5;77.1;1.0001;0.0034;
1008.37;0;0;0;0;4F;4F;4F;4F;4F;4F;8A4;1B8;4.5;20.7;379.5;14.5;5.5;77.1;1.0001;0.0027;
1008.62;0;0;0;0;4F;50;50;50;50;50;8E1;1B8;4.3;20.7;379.5;14.5;5.5;77.1;1.0001;-0.0009;
1008.87;0;0;0;0;4F;53;53;52;53;53;90A;1B8;4.2;20.2;379.0;14.5;5.5;77.1;1.0001;-0.0012;
1009.12;0;0;0;0;4F;54;54;54;54;54;945;1B8;4.2;20.2;380.5;14.5;5.5;77.1;1.0001;-0.0024;
1009.37;0;0;0;0;4F;56;56;56;56;56;971;1B8;4.0;20.4;380.0;14.5;5.5;77.1;0.9764;-0.0044;
1009.62;0;0;0;0;4F;57;57;57;57;57;9A9;1B8;4.0;20.4;380.5;14.5;5.5;77.1;0.9685;-0.0044;
1009.87;0;0;0;0;4F;5A;5A;5A;5A;5A;9CF;1B8;3.9;20.2;379.0;14.5;5.5;77.1;0.9725;-0.0039;
1010.12;0;0;0;0;4F;5B;5B;5B;5B;5B;A07;1B8;3.9;20.2;379.0;14.5;5.5;77.1;0.9725;-0.0035;
1010.37;0;0;0;0;4F;5D;5D;5D;5D;5D;A33;1B8;3.9;20.1;377.5;14.5;5.5;77.1;0.9725;-0.0031;
1010.62;0;0;0;0;4F;5E;5F;5F;5F;5F;A70;1B8;3.9;20.1;377.5;14.5;5.5;77.1;0.9725;-0.0014;
1010.87;0;0;0;0;4F;61;61;61;61;61;A95;1B8;4.0;20.4;378.0;14.5;5.5;77.1;0.9685;0.0002;
1011.12;0;0;0;0;4F;62;62;62;62;62;AD1;1B8;3.9;20.5;376.0;14.5;5.5;77.1;0.9567;0.0037;
1011.37;0;0;0;0;50;63;63;63;63;64;AC5;1B8;3.9;20.5;262.5;14.5;5.5;77.1;0.2964;0.0062;
1011.62;1;0;0;0;50;63;63;63;63;64;9AC;1B8;4.0;20.2;-29.5;14.5;5.5;77.1;-0.0001;0.0062;
1011.87;1;0;0;0;50;63;63;63;63;63;8A8;1B8;4.2;21.7;-33.0;14.5;5.5;77.1;0.1738;0.0053;
1012.12;0;0;0;0;50;63;63;63;63;64;8C5;1B8;4.2;21.7;149.0;14.5;5.5;77.1;0.3835;0.0051;
1012.37;0;0;0;0;50;63;64;63;64;64;8B5;1B8;4.7;22.5;103.5;14.5;5.5;77.1;-0.0001;0.0060;
1012.62;1;0;0;0;50;63;63;63;63;64;7A3;1B8;5.1;22.7;-31.5;14.5;5.5;77.1;-0.0001;0.0046;
1012.87;1;0;0;0;50;63;63;63;63;64;6EA;1B8;5.1;22.7;-31.0;14.5;5.5;77.1;-0.0000;0.0041;
1013.12;0;0;0;0;50;63;63;63;63;63;728;1B8;5.5;24.3;-31.5;14.5;5.5;77.1;-0.0000;0.0035;
1013.38;0;0;0;0;50;62;63;62;62;63;723;1B8;5.5;24.3;-31.5;14.5;5.5;77.1;-0.0000;0.0034;
1013.63;0;0;0;0;51;62;62;62;62;63;71F;1B8;6.2;25.1;-31.5;14.5;5.5;77.1;-0.0000;-0.0009;
1013.88;0;0;0;0;51;62;62;62;62;62;718;1B8;6.7;25.8;-31.0;14.5;5.5;77.1;-0.0000;-0.0010;
1014.13;0;0;0;0;51;62;62;61;62;62;714;1B8;6.7;25.8;-31.5;14.5;5.5;77.1;-0.0000;-0.0010;
